,Id,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment
667,672,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,Neutral,2023-08-26 17:30:00, GroupChatBlunderHighSchool ,Twitter, #TextingFail #HighSchoolAwkward ,18.0,35.0,USA,2023,2023-08,26,17,accidentally sent text meant friend class group chat texting fail oops moment,Negative
668,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,Neutral,2023-08-27 20:45:00, MagicFailHighSchool ,Instagram, #MagicFail #HighSchoolMagic ,22.0,45.0,UK,2023,2023-08,27,20,tried magic trick impress classmate magic fail rabbit go,Negative
669,674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,Positive,2023-08-28 16:00:00, OrigamiProHighSchool ,Twitter, #OrigamiMaster #HighSchoolArt ,18.0,36.0,USA,2023,2023-08,28,16,perfecting art creating origami dull lecture origami mastery,Positive
670,675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,Positive,2023-08-29 13:45:00, HackySackChampionHighSchool ,Instagram, #HackySackChallenge #HighSchoolAthlete ,26.0,48.0,Canada,2023,2023-08,29,13,attempting set new record consecutive hacky sack kick hacky sack skill unleashed,Neutral
671,676,Creating a secret handshake with friends. Friendship level: Expert! ,Positive,2023-08-30 17:30:00, SecretHandshakeHighSchool ,Facebook, #FriendshipGoals #HighSchoolMemories ,20.0,40.0,USA,2023,2023-08,30,17,creating secret handshake friend friendship level expert,Positive
672,677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,Positive,2023-08-31 20:15:00, BurgerQuestHighSchool ,Twitter, #BurgerQuest #HighSchoolFoodie ,24.0,42.0,UK,2023,2023-08,31,20,embarking mission find best burger joint town burger connoisseur reporting duty,Positive
673,678,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,Positive,2023-09-01 14:45:00, ComedyGeniusHighSchool ,Instagram, #StandUpComedy #HighSchoolTalent ,21.0,39.0,Canada,2023,2023-09,1,14,practicing standup comedy routine upcoming talent show comedy gig making,Positive
674,679,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,Neutral,2023-09-02 18:30:00, LoveLetterBlunderHighSchool ,Facebook, #LoveLetterFail #HighSchoolAwkward ,17.0,33.0,USA,2023,2023-09,2,18,accidentally sent love letter wrong person love note fail maximum embarrassment,Negative
675,680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,Positive,2023-09-03 22:00:00, ScienceExperimentProHighSchool ,Twitter, #ScienceGeek #HighSchoolExperiments ,23.0,44.0,UK,2023,2023-09,3,22,attempting impress teacher elaborate science experiment science geek mode activated,Positive
676,681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,Positive,2023-09-04 15:15:00, BraceletCraftsmanHighSchool ,Instagram, #FriendshipBracelets #HighSchoolCrafts ,19.0,37.0,USA,2023,2023-09,4,15,crafting intricate friendship bracelet whole squad friendship level expert weaver,Positive
677,682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,Positive,2023-09-05 12:30:00, CartwheelMasterHighSchool ,Twitter, #CartwheelChallenge #HighSchoolAthlete ,27.0,52.0,Canada,2023,2023-09,5,12,attempting beat record consecutive cartwheel cartwheel challenge underway,Positive
678,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,Positive,2023-09-06 16:45:00, MovieMarathonHostHighSchool ,Facebook, #MovieNight #HighSchoolMemories ,22.0,43.0,UK,2023,2023-09,6,16,organizing movie marathon friend popcorn cinematic adventure await,Positive
679,684,Experimenting with a new hair color. A bold change for a bold semester! ,Positive,2023-09-07 18:20:00, HairColorExperimentHighSchool ,Instagram, #HairExperiment #HighSchoolStyle ,20.0,39.0,USA,2023,2023-09,7,18,experimenting new hair color bold change bold semester,Positive
680,685,Building a time capsule to capture memories for the future. Time-traveling emotions! ,Positive,2023-09-08 14:15:00, TimeCapsuleCreatorHighSchool ,Facebook, #TimeCapsule #HighSchoolNostalgia ,26.0,48.0,Canada,2023,2023-09,8,14,building time capsule capture memory future timetraveling emotion,Neutral
681,686,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,Neutral,2023-09-09 17:30:00, ClassroomBlunderHighSchool ,Twitter, #FirstDayOops #HighSchoolEmbarrassment ,16.0,32.0,USA,2023,2023-09,9,17,accidentally walked wrong classroom first day classroom mixup awkward start,Negative
682,687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,Positive,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool ,Instagram, #HealthyLiving #HighSchoolWellness ,23.0,42.0,UK,2023,2023-09,10,20,trying new smoothie recipe healthy start week smoothie enthusiast level,Positive
683,688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,Negative,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent ,Twitter, #SchoolChallenges #HighSchoolStruggles ,15.0,28.0,USA,2023,2023-09,11,15,reflecting challenge school year feeling bit overwhelmed assignment,Positive
684,689,Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,Negative,2023-09-12 12:30:00, DealingWithHateHighSchool ,Instagram, #OnlineHate #HighSchoolReality ,18.0,36.0,Canada,2023,2023-09,12,12,encountered meanspirited comment online dealing online hate never easy,Negative
685,690,Had a bad day at school. Everything seems to be going wrong. ,Negative,2023-09-13 16:45:00, ToughDayHighSchool ,Facebook, #BadDay #HighSchoolBlues ,20.0,40.0,UK,2023,2023-09,13,16,bad day school everything seems going wrong,Negative
686,691,Feeling down after not making the sports team. Disappointment lingers. ,Negative,2023-09-14 18:20:00, SportsTeamRejectionHighSchool ,Twitter, #Disappointment #HighSchoolSports ,17.0,34.0,USA,2023,2023-09,14,18,feeling making sport team disappointment lingers,Negative
687,692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,Negative,2023-09-15 14:15:00, CafeteriaConflictHighSchool ,Instagram, #CafeteriaDrama #HighSchoolTension ,21.0,41.0,Canada,2023,2023-09,15,14,witnessed heated argument cafeteria unpleasant atmosphere lunch,Negative
688,693,Received a not-so-great grade on a major project. Academic frustration setting in. ,Negative,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool ,Facebook, #AcademicFrustration #HighSchoolStress ,19.0,38.0,UK,2023,2023-09,16,17,received notsogreat grade major project academic frustration setting,Negative
689,694,Dealing with a personal setback. Sometimes life throws unexpected challenges. ,Negative,2023-09-17 20:45:00, PersonalSetbackHighSchool ,Twitter, #LifeChallenges #HighSchoolStruggles ,22.0,44.0,USA,2023,2023-09,17,20,dealing personal setback sometimes life throw unexpected challenge,Positive
690,695,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ,Negative,2023-09-18 22:00:00, LonelySaturdayHighSchool ,Instagram, #LonelyNights #HighSchoolEmotions ,16.0,31.0,Canada,2023,2023-09,18,22,feeling lonely saturday night sometimes solitude hit harder expected,Negative
691,696,Experiencing cyberbullying. Hateful messages online are disheartening. ,Negative,2023-09-19 15:15:00, CyberbullyingVictimHighSchool ,Facebook, #StopCyberbullying #HighSchoolReality ,14.0,27.0,UK,2023,2023-09,19,15,experiencing cyberbullying hateful message online disheartening,Negative
692,697,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. ,Negative,2023-09-20 12:30:00, RainyDayBluesHighSchool ,Twitter, #BadLuck #HighSchoolWeather ,18.0,35.0,USA,2023,2023-09,20,12,caught torrential rainstorm without umbrella today weather bad luck,Negative
693,698,Missing an important event due to unforeseen circumstances. A day filled with sadness. ,Negative,2023-09-21 16:45:00, MissedOpportunityHighSchool ,Instagram, #MissedChances #HighSchoolRegret ,20.0,39.0,Canada,2023,2023-09,21,16,missing important event due unforeseen circumstance day filled sadness,Negative
694,699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ,Negative,2023-09-22 18:20:00, RumorVictimHighSchool ,Facebook, #RumorMills #HighSchoolDrama ,23.0,46.0,UK,2023,2023-09,22,18,dealing unfounded rumor circulating personal life rumor hurtful,Negative
695,700,Got a flat tire on the way to an important meeting. Talk about a series of bad events! ,Negative,2023-09-23 14:15:00, FlatTireWoesHighSchool ,Twitter, #BadLuckDay #HighSchoolStruggles ,25.0,50.0,USA,2023,2023-09,23,14,got flat tire way important meeting talk series bad event,Negative
696,701,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. ,Negative,2023-09-24 17:30:00, FriendMovingAwayHighSchool ,Instagram, #SayingGoodbye #HighSchoolEmotions ,21.0,42.0,Canada,2023,2023-09,24,17,feeling sense emptiness close friend move away farewell always sad,Negative
697,702,Facing rejection from a dream college. Disheartened but determined to explore other paths. ,Negative,2023-09-25 20:45:00, CollegeRejectionHighSchool ,Facebook, #CollegeDreams #HighSchoolJourney ,19.0,37.0,UK,2023,2023-09,25,20,facing rejection dream college disheartened determined explore path,Negative
698,703,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ,Negative,2023-09-26 14:15:00, GamingToxicityHighSchool ,Twitter, #OnlineGaming #HighSchoolGamer ,16.0,32.0,USA,2023,2023-09,26,14,encountering online toxicity gaming session hateful comment ruin fun,Negative
699,704,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ,Negative,2023-09-27 17:30:00, BadHairDayBluesHighSchool ,Instagram, #BadHairDay #HighSchoolConfidence ,18.0,36.0,Canada,2023,2023-09,27,17,bad hair day feeling selfconscious bad hair day affect confidence,Negative
700,705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ,Negative,2023-09-28 22:00:00, ProjectFailureDespairHighSchool ,Facebook, #ProjectStruggles #HighSchoolHardships ,21.0,41.0,UK,2023,2023-09,28,22,feeling sense despair major project failure hard work didnt pay time,Negative
701,706,Experiencing hate comments for expressing personal opinions. Online negativity prevails. ,Negative,2023-09-29 15:45:00, OpinionsHateHighSchool ,Twitter, #OnlineOpinions #HighSchoolCriticism ,24.0,48.0,USA,2023,2023-09,29,15,experiencing hate comment expressing personal opinion online negativity prevails,Negative
702,707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! ,Negative,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool ,Instagram, #TechIssues #HighSchoolTech ,22.0,43.0,Canada,2023,2023-09,30,18,string bad luck constant technology malfunction tech trouble galore,Negative
703,708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. ,Negative,2023-10-01 14:15:00, MissedEventBluesHighSchool ,Facebook, #MissedMoments #HighSchoolRegret ,20.0,39.0,UK,2023,2023-10,1,14,missing longanticipated event due unexpected circumstance day filled sadness,Negative
704,709,Trying out a new study technique for upcoming exams. Exploring different learning strategies. ,Neutral,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool ,Instagram, #StudyStrategies #HighSchoolExams ,23.0,42.0,USA,2023,2023-10,2,16,trying new study technique upcoming exam exploring different learning strategy,Neutral
705,710,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ,Neutral,2023-10-03 12:30:00, CommunityCleanupHighSchool ,Twitter, #EnvironmentalEfforts #HighSchoolCommunity ,26.0,50.0,Canada,2023,2023-10,3,12,organizing community cleanup event cleaner neighborhood promoting environmental awareness,Positive
706,711,Sharing favorite book recommendations with classmates. Building a mini book club. ,Neutral,2023-10-04 18:20:00, BookRecommendationsHighSchool ,Facebook, #BookClub #HighSchoolReads ,19.0,38.0,UK,2023,2023-10,4,18,sharing favorite book recommendation classmate building mini book club,Positive
707,712,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. ,Neutral,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool ,Instagram, #BakingAdventures #HighSchoolBakes ,21.0,43.0,USA,2023,2023-10,5,14,experimenting new recipe school bake sale baking adventure kitchen,Positive
708,713,Collaborating on a school project with peers. Teamwork makes the dream work. ,Neutral,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool ,Twitter, #Teamwork #HighSchoolProjects ,18.0,36.0,Canada,2023,2023-10,6,17,collaborating school project peer teamwork make dream work,Positive
709,714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ,Neutral,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool ,Instagram, #SchoolClubs #HighSchoolInterests ,22.0,45.0,UK,2023,2023-10,7,20,attending school club meeting explore new interest dabbling extracurricular activity,Positive
710,715,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ,Neutral,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool ,Facebook, #CareerDevelopment #HighSchoolJobs ,24.0,48.0,USA,2023,2023-10,8,15,exploring new parttime job opportunity gaining work experience career development progress,Positive
711,716,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,Neutral,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool ,Twitter, #SchoolEvents #HighSchoolConnectivity ,20.0,40.0,Canada,2023,2023-10,9,22,attending school assembly stay informed upcoming event announcement staying connected school activity,Neutral
712,717,Exploring a new hobby of photography during free time. Capturing moments through a lens. ,Neutral,2023-10-10 14:15:00, PhotographyHobbyHighSchool ,Instagram, #PhotographyJourney #HighSchoolHobbies ,25.0,49.0,UK,2023,2023-10,10,14,exploring new hobby photography free time capturing moment lens,Positive
713,718,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. ,Neutral,2023-10-11 16:45:00, ScienceFairParticipationHighSchool ,Facebook, #ScienceFair #HighSchoolScience ,19.0,37.0,USA,2023,2023-10,11,16,participating science fair showcase unique experiment sharing knowledge peer,Positive
714,719,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ,Neutral,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool ,Twitter, #EfficiencyGoals #HighSchoolSkills ,23.0,44.0,Canada,2023,2023-10,12,18,attending workshop time management enhance organizational skill striving efficiency,Positive
